Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags
St Aidan's Cathedral,http://www.staidanscathedral.ie,3.53539E+11,-6.5708702,52.5026356,Wexford,Enniscorthy,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
St Anne's Park and Rose Gardens,http://www.dublincity.ie/main-menu-services-recreation-culture-dublin-city-parks-visit-park/st-annes-park,+353(0)18338898,-6.17541,53.3693,Dublin,Raheny,Republic of Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
St Ann's Church,http://www.stannschurch.ie,+353(0)16767727,-6.257889,53.341089,Dublin,,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
St. Audoen's Church,http://www.heritageireland.ie/en/dublin/staudoenschurch/,+353(0)16770088,-6.273575,53.343796,Dublin,,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
St Brigid?s Cathedral & Round Tower,http://www.kildare.ie/heritage/details.asp?GCID=140,35345530672,-6.911371,53.1579272,Kildare,,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
St Canice's Cathedral and Round Tower,http://www.stcanicescathedral.ie,3.53568E+11,-7.2572254,52.6566761,Kilkenny,,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
St. Carthage's Cathedral Lismore,http://www.discoverlismore.com,3535854975,-7.9292165,52.1398466,Waterford,Lismore,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
St. Catherine's Church,http://saintcatherines.ie/,+353(0)14735100,-6.281194,53.342908,Dublin,,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
St Columba's Church,,,-6.879699,53.72754,Meath,Kells,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
St. Columb's Gardens,http://www.donegalgardentrail.com/site/?page_id=2320,3.53749E+11,-7.9031983,55.0044336,Donegal,,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
St Cronans High Cross at Black Mills,http://www.heritageireland.ie,35350521850,-7.7957194,52.9554436,Tipperary,,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
St Doulagh's Church,http://fingaldublin.ie/interior-pages/activities-attractions-amp-conference/castles-churches-and-towers/st-doulaghs-church/,+353(0)18400077,-6.179085881,53.41542455,Dublin,,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Steam Museum,http://www.irishsteam.ie,3.53579E+11,-7.143382052,53.01237283,Laois,Stradbally,Republic of Ireland,Museums and Attraction
Stephen Bennett's Studio Gallery,https://stephenbennett.net/,3.5375E+11,-8.437291,54.78503,Donegal,Ardara,Ireland,"Craft,Shopping,Art Gallery"
Stephen Diggin's Studio Gallery,http://www.stephendigginart.com,3.53862E+11,-7.419204,55.128796,Donegal,Buncrana,Ireland,"Craft,Shopping,Art Gallery"
Stephen Power Photography Tuition,http://stephenpowerphotos.com,3.5386E+11,-10.35451568,51.91676038,Kerry,Valentia Island,Ireland,"Learning,Museums and Attraction,Photography"
Stephenstown Pond Nature Park & The Dairy Maid Coffee Shop,http://stephenstownpond.com,3.53429E+11,-6.459102,53.963054,Louth,Knockbridge,Ireland,Museums and Attraction
St. Fethlimidh?s Cathedral,http://kilmorecathedralcavan.wordpress.com,3.53494E+11,-7.414743377,53.97973685,Cavan,Kilmore,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
St Fiaac's Church Clonegal,http://www.clonegalkildavin.ie/pages2/clonegal_coi.htm,3.53599E+11,-6.928515,52.836699,Carlow,Clonegal,Republic of Ireland,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery"
St. Fin Barre's Cathedral,http://www.cathedral.cork.anglican.org,3.53215E+11,-8.4801597,51.8943627,Cork,,Ireland,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Learning,Museums and Attraction"
St Finbarr's South Church,http://www.corkandross.org,3.53214E+11,-8.4714612,51.8942511,Cork,,Ireland,"Tracing Your Ancestors,Church Abbey,Monastery,Churches,Abbeys and Monastery,Learning,Museums and Attraction"
St Helens Bay Beach - Green Coast Award 2019,http://www.cleancoastsireland.org,,-6.322060981,52.23499932,Wexford,Kilrane,Ireland,Beach
St Iberius Church,,,-6.4621424,52.3391991,Wexford,,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Sti?ideo na Coir?be,http://www.galwayartclasses.com,35391789981,-9.05057827,53.40734341,Galway,,Ireland,"Craft,Shopping,Learning,Museums and Attraction"
St John's Cathedral Sligo,http://www.sligocathedral.elphin.anglican.org,3.53719E+11,-8.478143,54.270235,Sligo,Sligo Town,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
St John?s Church,http://stjohnschurchknockainey.wordpress.com,3.53863E+11,-8.4677333,52.474185,Limerick,,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
St Johns Priory,,3.53568E+11,-7.248489188,52.65368264,Kilkenny,,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
St Josephs Church Carrickmacross,http://www.stjosephscarrickmacross.ie,3.5343E+11,-6.715462,53.976936,Monaghan,Carrickmacross,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
St Joseph's Redemptorist Church,https://www.redemptoristsdundalk.ie,3.53429E+11,-6.3895579,54.0042289,Louth,Dundalk,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
St. Kevin's Oratory,,+353(0)18745441,-6.258805,53.351092,Dublin,,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
St. Kilians Heritage Centre,http://www.stkiliansheritagecentre.ie,3.53469E+11,-6.9569857,53.8126897,Cavan,Mullagh,Ireland,Museums and Attraction
St. Laserian's Cathedral,http://www.carlowtourism.com,3.536E+11,-7.02535322,52.73617692,Carlow,Old Leighlin,Republic of Ireland,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery"
St. Laurence's Gate - Drogheda Walls,http://www.discoverboynevalley.ie/boyne-valley-drive/heritage-sites/st-laurences-gate-drogheda-walls,3.5342E+11,-6.347102,53.71591,Louth,Drogheda,Republic of Ireland,Historic Houses and Castle
St Luke's Church,,3.53214E+11,-8.457078,51.904255,Cork,Cork City,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
St Mary's Catholic Church Killarney,http://www.dioceseofkerry.ie,3.53647E+11,-9.5181868,52.0596136,Kerry,Inch,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
St Mary's Church Leixlip,http://www.leixlipandlucan.glendalough.anglican.org,35316240976,-6.490518,53.363249,Kildare,Leixlip,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
St. Mary's Collegiate Church,http://cork.anglican.org/places/youghal-union,3532481814,-7.8533792,51.9551125,Cork,Youghal,Ireland,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Learning,Museums and Attraction"
St Mary's Garden of Remembrance,http://www.irishwarmemorials.ie/Memorials-Detail?memoId=560,35350421651,-7.828373,52.6786858,Tipperary,Thurles,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
St. Mary's Pro Cathedral,http://www.procathedral.ie,+353(0)18745441,-6.258885,53.351138,Dublin,Dublin City,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
St. Mel's Cathedral,http://longfordparish.com,3.53433E+11,-7.796213069,53.72683946,Longford,Longford Town,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
St. Michan's Church,,+353(0)18724154,-6.275396,53.347458,Dublin,Dublin City,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
St. Mullins Ecclesiastical Village,,3.53879E+11,-6.929015936,52.49129964,Carlow,,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
St Multose Church,,3.53215E+11,-8.525568,51.70585,Cork,Kinsale,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
St Nicholas' Collegiate Church of Ireland,http://www.stnicholas.ie,35391564648,-9.0537087,53.2726799,Galway,,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Stonehall Visitor Farm,https://www.stonehallvisitorfarm.com/,35361393940,-8.8679248,52.6076502,Limerick,,Ireland,Visitor Farm
Stonewell Cottage Garden,https://www.discoverireland.ie/Arts-Culture-Heritage/stonewell-cottage-garden/76464,3.53599E+11,-6.696926758,52.88025675,Carlow,Rathvilly,Republic of Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
St Patrick's Cathedral,https://www.facebook.com/stpatrickscathedral?ref=ts,+353(0)14539472,-6.27157,53.339543,Dublin,Dublin City,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
St. Patrick's Cross Carndonagh,http://www.govisitinishowen.com,3.53749E+11,-7.457603,55.128458,Donegal,Buncrana,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
St. Patrick?s Gateway Centre,https://www.facebook.com/stpatricksgatewaycentreltd,35351843589,-7.1141788,52.260277,Waterford,,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
St. Patricks Well - Clonmel,,3.53526E+11,-7.761667,52.362071,Tipperary,Clonmel,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
St. Patrick's Well Cross,,,-7.393276564,52.41607104,Tipperary,Ahenny,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
St Pauls Church,https://www.dirl.com/tipperary/cahir/stpauls.htm,,-7.9240671,52.3766022,Tipperary,,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
St. Peter?s Cork,https://www.stpeterscork.ie/,3.53214E+11,-8.478632,51.8996097,Cork,,Ireland,"Cafe,Food and Drink,Museums and Attraction,Church Abbey,Monastery,Churches,Abbeys and Monastery,Learning"
"St Peter's Roman Catholic Church, Drogheda",http://www.saintpetersdrogheda.ie,3.5342E+11,-6.3533726,53.7150105,Louth,Drogheda,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
St. Peter's Tin Church Laragh,http://facebook.com/laraghheritagemonaghan,3.53879E+11,-6.737022247,54.12001835,Monaghan,Castleblayney,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Stradbally Hall and Demesne,https://www.stradballyhall.ie/history,3.53868E+11,-7.155546,53.0106018,Laois,Stradbally,Ireland,"Historic Houses and Castle,Castle"
Stradbally Medieval Church,,3535841741,-7.460793487,52.13043387,Waterford,Stradbally,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Strandhill,,+353(0)719161201,-8.598964918,54.2701991,Sligo,,Ireland,"Beach,Bird Watching,Nature and Wildlife"
Strandhill Beach,,,-8.6093894,54.270531,Sligo,Strandhill,Ireland,Discovery Point
Streedagh Beach,,,-8.5601065,54.40441,Sligo,Grange,Ireland,Discovery Point
Streedagh Green Coast Beach 2019,http://www.blueflagireland.org/,,-8.560886218,54.3975266,Sligo,Grange,Ireland,Beach
Strokestown Park House and Garden,https://www.strokestownpark.ie,3.5372E+11,-8.0978927,53.7770768,Roscommon,,Ireland,"Historic Houses and Castle,Castle"
Stronach Gallery,http://www.stronachgallery.com/,3.53877E+11,-9.823556,54.024536,Mayo,Ballycroy,Ireland,"Craft,Shopping,Art Gallery"
St. Stephen's Green,http://www.heritageireland.ie/en/dublin/ststephensgreen/,+353(0)14757816,-6.260346496,53.33956264,Dublin,Dublin City Centre,Republic of Ireland,"Forest Park,Park and Forest Walk,Walking,National Park,National and Forest Park,Public Park,Nature and Wildlife"
St Tola Irish Goat Farm,https://www.st-tola.ie/,3.53657E+11,-9.180328,52.9027043,Clare,,Ireland,Visitor Farm
Studio Donegal,http://www.studiodonegal.ie,3.5375E+11,-8.59402594,54.63242387,Donegal,Kilcar,Ireland,"Craft,Shopping,Learning,Museums and Attraction"
St. Werburgh's Church,,+353(0)14783710,-6.269412,53.342932,Dublin,Dublin City Centre,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Sullivan?s Brewing Company,https://sullivansbrewingcompany.com,3.53835E+11,-7.249137929,52.65298791,Kilkenny,Kilkenny City,Ireland,Museums and Attraction
Sunfort English Language College,http://www.sunfort.com,3532248116,-8.801905969,52.27299105,Cork,Liscarroll,Republic of Ireland,"Learning,Museums and Attraction"
Swallows Studio,https://www.facebook.com/LizChristy.SwallowStudios,3.5343E+11,-6.796686062,54.16545534,Monaghan,Castleblayney,Ireland,"Craft,Shopping,Learning,Museums and Attraction"
Swan Training Institute,http://selt.ie,+353(0)16775252,-6.259398,53.342653,Dublin,Dublin City Centre,Republic of Ireland,"Learning,Museums and Attraction"
Swiss Cottage,https://www.heritageireland.ie/en/south-east/swisscottage,3.53527E+11,-7.9235163,52.3573101,Tipperary,Cahir,Ireland,"Historic Houses and Castle,Castle"
Swords Castle,,+353(0)18905629,-6.220338,53.459928,Dublin,Swords,Republic of Ireland,"Historic Houses and Castle,Castle"
Swords Round Tower,http://www.fingaldublin.ie,+353(0)18400077,-6.219834,53.458131,Dublin,Swords,Republic of Ireland,"Historic Houses and Castle,Castle"
Tacumshane Windmill,http://meylersmillhouse.com/the-windmill,3.53539E+11,-6.4236733,52.2089762,Wexford,,Ireland,Museums and Attraction
Tannery Cookery School,http://www.tannery.ie,3535845420,-7.617507,52.088319,Waterford,Dungarvan,Republic of Ireland,"Cooking,Cookery,Learning,Museums and Attraction"
Tarbert Bridewell Visitor Centre,http://www.tarbertbridewell.com,3536836500,-9.3790342,52.5681822,Kerry,Tarbert,Ireland,Museums and Attraction
Tarbert House,http://www.kerrytourism.tarbert.ie/things-to-do/visit-tarbert-house,3536836198,-9.3689933,52.5796639,Kerry,Tarbert,Ireland,"Historic Houses and Castle,Castle"
Tarbert - Killimer Ferry (Tarbert),,,-9.359661436,52.58719662,Clare,Tarbert,Ireland,Discovery Point
"Taylor's Art Gallery, Picture Framing & Music Centre",http://taylorsartgallery.ie,3.53719E+11,-8.412709167,54.10673772,Sligo,Castlebaldwin,Republic of Ireland,"Craft,Shopping,Art Gallery"
Teach an Phiarsaigh (Pearse's Cottage),http://www.heritageireland.ie/en/west/ionadculturthaanphiarsaighconamara/,+353(0)91574292,-9.61851959,53.38835588,Galway,Rosmuck,Ireland,Discovery Point
Teach B?n Nua Artist Gallery,https://teachban-artgallery.com/,3.53895E+11,-8.4948029,54.32611,Sligo,,Ireland,"Craft,Shopping,Art Gallery"
Teach Dhoire Fh?on?in (Derrynane House),,,-10.128969,51.763013,Kerry,Derrynane,Ireland,Discovery Point
Teach Mhuiris,https://www.gaothdobhair.ie/en/tourist-attractions-gweedore/teach-mhuiris,3.5375E+11,-8.292346461,55.07528477,Donegal,Derrybeg,Ireland,"Historic Houses and Castle,Castle"
Teach Synge - John Millington Synge's Cottage & Museum,http://www.aboutireland.ie/teach-synge.htm,3539973036,-9.5923818,53.0844699,Galway,,Ireland,Museums and Attraction
Tearmann Community Garden,https://facebook.com/tearmannbaltinglass,3.53864E+11,-6.7045177,52.9360363,Wicklow,,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
Tech Amergin,http://www.techamergin.com,3.53669E+11,-10.172331,51.829585,Kerry,Waterville,Ireland,"Craft,Shopping,Learning,Museums and Attraction"
Teeling Whiskey Distillery,http://teelingwhiskey.com/,+353(0)15310888,-6.277164,53.33762,Dublin,,Ireland,Museums and Attraction
Temple Bar Gallery and Studios,http://www.templebargallery.com,+353(0)16710073,-6.263577,53.345631,Dublin,,Republic of Ireland,"Craft,Shopping,Art Gallery"
Temple Cronan Early Christian Church,,3.53657E+11,-8.97916,52.832372,Clare,Ennis,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Termon Green Coast Beach 2019,http://www.cleancoastsireland.org,,-10.11325893,54.09765926,Mayo,Belmullet,Ireland,Beach
Terra Nova Gardens,https://www.terranovagarden.com/cms/,3536390744,-8.6019878,52.4463014,Limerick,Kilmallock,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
The Aran Islands,http://www.heritageireland.ie/en/west/dunaonghasa/,,-9.666866,53.120115,Galway,Aran Islands,Republic of Ireland,"Island,Offshore Island"
The Ark,http://www.ark.ie,+353(0)16707788,-6.265151253,53.34485087,Dublin,,Ireland,Museums and Attraction
The Art Hand - Art School,http://www.theArtHand.com,35351292919,-7.334564,52.13815,Waterford,Bunmahon,Ireland,"Craft,Shopping,Learning,Museums and Attraction"
The Artisans of Russborough,https://www.russborough.ie/outdoor-activities/artisans-of-russborough,35345865239,-6.56901054,53.1418057,Wicklow,Blessington,Ireland,"Craft,Shopping,Learning,Museums and Attraction"
The Autograph Tree,http://www.coolepark.ie,35391631804,-8.837954,53.09256,Galway,Gort,Republic of Ireland,"Learning,Museums and Attraction"
The Back Lane Pop Up Gallery,http://thebacklanegallery.blogspot.com/,3.53873E+11,-9.5062927,52.0589956,Kerry,Killarney,Ireland,"Craft,Shopping,Art Gallery"
The Ballinglen Arts Foundation,http://ballinglenartsfoundation.org,3539643184,-9.3722143,54.2797392,Mayo,Ballycastle,Ireland,"Craft,Shopping,Art Gallery"
The Barony Of Erris - Language And Culture Irish Colleges,http://www.concos.ie,3.53669E+11,-9.987016054,54.22138267,Mayo,Belmullet,Republic of Ireland,"Learning,Museums and Attraction"
The Battle of Aughrim Visitor Centre,http://www.galway.ie/en/services/leisure/battleofaughrimcentre,3.5391E+11,-8.318517,53.302695,Galway,Aughrim,Republic of Ireland,Museums and Attraction
The Bay Garden,http://www.thebaygarden.com,3.53539E+11,-6.443575,52.608613,Wexford,Camolin,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
The Beach House Gallery,http://www.thebeachhousegallery.com,3535824482,-7.6236661,52.089483,Waterford,Dungarvan,Ireland,"Craft,Shopping,Learning,Museums and Attraction"
The Bishop?s Palace Museum,http://www.waterfordtreasures.com/bishops-palace,35351304500,-7.1076518,52.2595399,Waterford,,Ireland,Museums and Attraction
The Black Church,http://www.visitdublin.com,+353(0)16057700,-6.26098,53.343599,Dublin,,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
The Blasket Islands - Na Blascaoda?,http://www.heritageireland.ie,+353(0)669156444,-10.54574549,52.09174099,Kerry,Dingle Peninsula,Republic of Ireland,"Island,Offshore Island"
The Book of Kells,http://www.tcd.ie/visitors/book-of-kells/,+353(0)18962320,-6.256739376,53.34393296,Dublin,,Republic of Ireland,Museums and Attraction
The Bridge Pottery,http://www.bridgepottery.com,3.53568E+11,-7.3118566,52.5733091,Kilkenny,,Ireland,"Craft,Shopping,Learning,Museums and Attraction"
The Browne Clayton Monument,https://www.igs.ie/conservation/project/browne-clayton-monument,3.53539E+11,-6.8049493,52.3599232,Wexford,,Ireland,Public Sculpture
The Burren Art Gallery,https://clare.ie/do/the-burren-art-gallery,3.53862E+11,-8.9180727,53.0049327,Clare,,Ireland,"Craft,Shopping,Art Gallery"
The Burren Centre,http://www.theburrencentre.ie,3.53657E+11,-9.2166124,52.990242,Clare,Kilfenora,Ireland,Museums and Attraction
The Butler Gallery - Kilkenny Castle,http://www.butlergallery.com/,3.53568E+11,-7.2493377,52.6504475,Kilkenny,,Ireland,"Craft,Shopping,Art Gallery"
The Butter Slip - Kilkenny,,,-7.252329391,52.65236152,Kilkenny,Kilkenny City,Ireland,Museums and Attraction
The Cathedral of Saint Patrick and Saint Felim,http://www.kilmorediocese.ie/cathedral-of-st-patrick-st-felim,3.53494E+11,-7.3617541,53.9951218,Cavan,,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
The Cat & The Moon,http://www.thecatandthemoon.com,3.53719E+11,-8.47223,54.2711785,Sligo,,Ireland,"Craft,Shopping,Learning,Museums and Attraction"
The Chocolate Garden of Ireland,http://www.chocolategarden.ie,3.53596E+11,-6.6619712,52.7957812,Wicklow,,Ireland,"Cooking,Cookery,Learning,Museums and Attraction"
The Chocolate Warehouse,http://www.chocolatewarehouse.ie/,+353(0)14500080,-6.33210891,53.31479171,Dublin,Walkinstown,Republic of Ireland,Museums and Attraction
The Claypipe Centre,https://www.facebook.com/ClaypipeCentre,3.53907E+11,-8.095668,53.576378,Roscommon,Knockcroghery,Ireland,"Craft,Shopping,Learning,Museums and Attraction"
The Cookery School@Donnybrook Fair,http://www.donnybrookfair.ie/thecookeryschool.asp,+353(0)16689674,-6.24028,53.324269,Dublin,Donnybrook,Republic of Ireland,"Cooking,Cookery,Learning,Museums and Attraction"
The Copper Coast UNESCO Global Geopark,http://www.coppercoastgeopark.com,35351292828,-7.3650667,52.1422822,Waterford,Knockmahon,Ireland,"Museums and Attraction,Natural Landscape"
The Copper House Gallery,http://www.thecopperhousegallery.com,+353(0)15354332,-6.267770252,53.33473325,Dublin,,Ireland,"Craft,Shopping,Art Gallery"
The Courthouse Gallery & Studios,http://thecourthousegallery.com,3.53657E+11,-9.2919669,52.9407303,Clare,,Ireland,"Craft,Shopping,Art Gallery"
The Creative Writers Workshop,http://www.thecreativewritersworkshop.com,3.53863E+11,-8.486586005,54.18493818,Galway,,Republic of Ireland,"Learning,Museums and Attraction"
The Design Tower - Breda Haugh Jeweller,http://www.bredahaugh.com/design-tower/,,-6.2391023,53.34110112,Dublin,,Ireland,"Craft,Shopping,Learning,Museums and Attraction"
The Devils Menu Boutique Cookery School,http://thedevilsmenu.ie,3.53851E+11,-6.9533056,52.5386517,Carlow,Graiguenamanagh,Ireland,"Cooking,Cookery,Learning,Museums and Attraction"
The Dillon Garden,http://www.dillongarden.com,+353(0)14971308,-6.247066135,53.32130575,Dublin,Ranelagh,Republic of Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
The Donegal Gaeltacht,,,-8.1107141,54.654487,Donegal,Glencolmcille,Ireland,Natural Landscape
The Donkey Sanctuary,https://www.thedonkeysanctuary.ie/,3532248398,-8.794220999,52.2649923,Cork,Liscarroll,Republic of Ireland,"Food Shops,Shopping,Visitor Farm,Walking"
The Doorway Gallery,http://thedoorwaygallery.com,+353(0)17645895,-6.2563,53.342249,Dublin,,Ireland,"Craft,Shopping,Art Gallery"
The Dower House Gardens,http://www.gardensofireland.org/directory/60/,35340440168,-6.0854301,53.0048178,Wicklow,,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
The Dublin Liberties Distillery,http://thedublinlibertiesdistillery.com,+353(0)14544815,-6.276363892,53.3372852,Dublin,,Republic of Ireland,Museums and Attraction
The Ecology Centre,http://theecologycentre.ie/about,3.53868E+11,-9.948190653,53.55412228,Galway,Letterfrack,Ireland,"Activity Operator,Learning,Museums and Attraction"
The Edmund Rice International Heritage Centre,https://www.facebook.com/edmundriceheritagecentre,35351874390,-7.1167957,52.2567373,Waterford,,Ireland,Museums and Attraction
The Emigrant Trail,http://www.heritageisland.com/attractions/kennedy-homestead-and-emigrant-trail,35351388264,-6.947598722,52.39361615,Wexford,New Ross,Ireland,Museums and Attraction
The English Academy,http://www.theenglishacademy.ie,+353(0)18726600,-6.259932,53.349959,Dublin,,Republic of Ireland,"Learning,Museums and Attraction"
The Ewe Experience - Sculpture Garden,https://www.theewe.com,3532763840,-9.569091,51.777399,Cork,Glengarriff,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
The Farmyard,https://www.thefarmyard.ie/,3.53877E+11,-9.0218552,52.9783995,Clare,Corofin,Ireland,Visitor Farm
The Flying Alpaca,https://flyingalpaca.com/,3.53838E+11,-9.580199567,52.64452556,Clare,Kilkee,Republic of Ireland,Visitor Farm
The Four Courts,http://www.courts.ie/,+353(0)18886000,-6.273526,53.34591,Dublin,,Republic of Ireland,"Historic Houses and Castle,Castle"
The Frank McCourt Museum,https://frankmccmuseum.wixsite.com/frankmccourtmuseum,3.53874E+11,-8.632286,52.659448,Limerick,Limerick City,Ireland,Museums and Attraction
The Gaiety School of Acting,https://www.facebook.com/gaietyschool,+353(0)16799277,-6.268592616,53.34467597,Dublin,,Ireland,"Learning,Museums and Attraction"
The Gallery,http://www.thegallerydunfanaghy.com/,3.53749E+11,-7.9772202,55.1791123,Donegal,Dunfanaghy,Ireland,"Craft,Shopping,Art Gallery"
The Gallery Kinsale,http://thegallerykinsale.com,3.53868E+11,-8.5230489,51.7050658,Cork,Kinsale,Ireland,"Craft,Shopping,Food Shops,Art Gallery,Learning,Museums and Attraction"
The Gallery Kinsale,http://thegallerykinsale.com,3.53868E+11,-8.5230489,51.7050658,Cork,Kinsale,Ireland,"Craft,Shopping,Art Gallery"
The Garden Hardymount House,http://www.carlowgardentrail.com/venue/hardymount-gardens/,+353(0)599151769,-6.7612269,52.798787,Carlow,Tullow,Republic of Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
The Garden Restaurant at Griffin's Garden Centre,http://www.griffinsgardencentre.ie/restaurant-blog/griffins/restaurant/restaurant,3.53217E+11,-8.724551,51.912194,Cork,Dripsey,Ireland,"Cafe,Food and Drink,Restaurant,Gardening,Nature and Wildlife,Gardens,Garden"
"The Gerard Byrne Studio, Art Gallery",http://gerardbyrneartist.com,+353(0)14982909,-6.251773105,53.32570019,Dublin,Ranelagh,Republic of Ireland,"Craft,Shopping,Art Gallery"
"The Glen, Strandhill",,,-8.580854643,54.26105082,Sligo,Strandhill,Ireland,Natural Landscape
The Greenbox,http://www.ecotourismireland.ie,3.5372E+11,-8.176507,54.30454,Leitrim,Manorhamilton,Republic of Ireland,"Learning,Museums and Attraction"
The Green Door Studio,http://www.thegreendoorstudio.net/,3.53749E+11,-7.928642,55.174701,Donegal,,Ireland,"Craft,Shopping,Art Gallery"
The Greenhouse,http://www.ecounesco.ie/,+353(0)16625491,-6.262036,53.343615,Dublin,Dublin City Centre,Republic of Ireland,Museums and Attraction
The Green Room Surf School and Shop,http://www.thegreenroom.ie,3.53861E+11,-9.347012,52.932733,Clare,Lahinch,Republic of Ireland,"Activity Operator,Kitesurfing,Windsurfing,Learning,Museums and Attraction,Surfing"
The Hamilton Gallery,https://hamiltongallery.ie/,3.53719E+11,-8.47239424,54.27052612,Sligo,,Ireland,"Craft,Shopping,Art Gallery"
The Handmade Sessions,http://craftinkerry.blogspot.com,3.53879E+11,-10.266686,52.14038,Kerry,Dingle,Ireland,"Craft,Shopping,Learning,Museums and Attraction"
The Hole In The Wall,http://www.holeinthewall.ie,+353(0)878075650,-7.253323,52.651316,Kilkenny,,Ireland,"Historic Houses and Castle,Castle"
The Hooker Brewery,http://www.galwayhooker.ie,3.53878E+11,-8.92873146,53.2693066,Galway,Oranmore,Republic of Ireland,Museums and Attraction
The Horner School Of English,http://www.hornerschool.ie,+353(0)16622911,-6.249128,53.336485,Dublin,Dublin City Centre,Republic of Ireland,"Learning,Museums and Attraction"
The Hunt Museum,http://www.huntmuseum.com,35361312833,-8.624455,52.6661337,Limerick,,Ireland,Museums and Attraction
The InCider Story & Spirit of Longueville Tour,http://longuevillehouse.ie,3532247156,-8.7223804,52.136213,Cork,Mallow,Ireland,"Craft,Shopping,Food and Drink,Restaurant,Historic Houses and Castle,Museums and Attraction,Fine Dining,Learning,Local Produce"
"The International School of English, ISE Ireland",http://iseireland.ie/,+353(0)16219039,-6.263605,53.335628,Dublin,,Ireland,"Learning,Museums and Attraction"
The Irish Architectural Archive,http://www.facebook.com/irisharchitecturalarchive,+353(0)16633040,-6.246843,53.338673,Dublin,Dublin City Centre,Republic of Ireland,Museums and Attraction
The Irish Fly Fishing and Game Museum,http://laois.ie/departments/heritage/laois-heritage-trail/irish-fly-fishing-and-game-shooting-museum,3.53579E+11,-7.347277,52.8342124,Laois,Attanagh,Ireland,Museums and Attraction
